StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,student,age,sex,sex_orient,sex_orient_4_TEXT,gender,gender_3_TEXT,relstat,relstat_5_TEXT,ltmInterest,race_1,race_2,race_3,race_4,race_5,race_6,race_8,religion,politics,international,previousParticipant ,poliDQ_1,poliDQ_2,poliDQ_3,poliDQ_4,poliDQ_5,poliDQ_6,poliDQ_7,ageDQ_1,ageDQ_2,ageDQ_3,ageDQ_4,ageDQ_5,ageDQ_6,ageDQ_7,raceDQ_1,raceDQ_2,raceDQ_3,raceDQ_4,raceDQ_5,raceDQ_6,religionDQ_1,religionDQ_2,religionDQ_3,religionDQ_4,religionDQ_5,religionDQ_6,religionDQ_7,religionDQ_8,religionDQ_9,religionDQ_10,religionDQ_11,internationalDQ_1,internationalDQ_2,idealAffection1,idealAffection2,idealAmbition1,idealAmbition2,idealArtistic1,idealArtistic2,idealDisposition1,idealDisposition2,idealFamily1,idealFamily2,idealHealth1,idealHealth2,idealHumor1,idealHumor2,idealIntelligent1,idealIntelligent2,idealKind1,idealKind2,idealParenting1,idealParenting2,idealPhysatt1,idealPhysatt2,idealReligious1,idealReligious2,idealResources1,idealResources2,idealSexy1,idealSexy2,idealStatus1,idealStatus2,selfAffectionate1,selfAffectionate2,selfAmbition1,selfAmbition2,selfArtistic1,selfArtistic2,selfDisposition1,selfDisposition2,selfFamily1,selfFamily2,selfHealth1,selfHealth2,selfHumor1,selfHumor2,selfIntelligent1,selfIntelligent2,selfKind1,selfKind2,selfParenting1,selfParenting2,selfPhysatt1,selfPhysatt2,selfReligious1,selfReligious2,selfResources1,selfResources2,selfSexy1,selfSexy2,selfStatus1,selfStatus2,p
1/21/2025 10:36,1/21/2025 10:43,0,169.231.140.244,100,410,1,1/21/2025 10:43,R_7LpqrdwlWljehnk,,,,,34.4275,-119.859,anonymous,EN,1,19,0,1,,0,,1,,1,,,1,,,,,12,4,0,0,,,,1,1,,,1,1,1,,,,,1,1,1,1,1,1,1,1,,,,,,,,1,,1,1,6,6,8,8,8,8,7,7,7,7,8,8,6,7,8,8,9,6,8,8,6,6,1,1,6,6,6,6,7,6,5,6,8,8,8,8,6,6,8,8,9,6,6,6,6,6,8,9,8,8,6,6,1,1,6,6,6,6,6,7,f24423571
1/21/2025 10:23,1/21/2025 10:44,0,169.231.180.103,100,1276,1,1/21/2025 10:44,R_5ErOPkT1hBYqHXB,,,,,34.4366,-119.8339,anonymous,EN,1,18,0,1,,0,,5,"Dating, polyamorous",1,,,,,,,1,12,5,0,0,,,1,1,1,1,,1,1,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,8,7,7,7,8,10,8,6,7,7,7,10,9,7,8,10,11,6,10,6,6,5,4,8,7,6,5,6,8,9,5,5,7,8,8,10,10,5,5,6,6,8,9,8,6,9,10,5,9,8,7,4,3,6,9,6,2,6,7,f24809990
1/21/2025 10:40,1/21/2025 10:46,0,24.252.227.145,100,373,1,1/21/2025 10:46,R_72k8OT1esbaYYtX,,,,,34.445,-119.8046,anonymous,EN,1,18,0,3,,0,,1,,1,,,1,,,,,12,6,0,0,,,1,1,1,1,1,1,1,1,,,,,1,1,1,1,1,1,,,,,,,,,,,,1,,9,9,9,9,6,6,10,8,6,6,7,9,9,9,6,8,9,9,10,10,6,6,6,6,6,6,,,9,6,9,11,11,8,6,8,11,10,11,11,9,9,11,7,8,8,9,11,11,11,6,6,5,3,6,7,,6,9,9,f24465126
1/21/2025 10:37,1/21/2025 10:50,0,174.194.201.182,100,755,1,1/21/2025 10:50,R_5Kw3VslMDERw4SF,,,,,37.6403,-122.0667,anonymous,EN,1,25,1,3,,1,,1,,1,,,,,1,,,1,4,0,0,,,,1,,,,,,,,1,1,1,1,1,1,,1,1,1,1,,1,,,,1,,1,1,1,1,6,7,9,9,6,7,10,9,10,9,9,9,8,8,7,8,8,10,9,6,8,8,6,6,6,6,6,9,10,8,8,8,10,10,5,6,10,8,10,11,3,9,8,9,9,9,9,9,9,7,6,8,8,6,6,6,10,2,10,7,f24443181
1/21/2025 10:40,1/21/2025 10:57,0,184.187.167.28,100,992,1,1/21/2025 10:57,R_6BzeVJRl2kJ27Nq,,,,,34.4275,-119.859,anonymous,EN,1,20,0,3,,0,,1,,1,,1,,,,1,,12,6,0,0,,,,1,1,1,1,,,1,1,1,1,,,1,,,,1,1,1,,1,1,,,1,,1,1,1,,7,8,8,8,6,6,6,6,8,8,6,6,6,9,8,7,7,7,7,6,7,8,6,4,6,6,6,6,6,6,6,7,8,7,4,5,7,8,10,10,8,7,7,8,7,8,8,9,8,8,8,7,3,2,5,7,6,6,7,7,f24190850
1/21/2025 10:52,1/21/2025 10:57,0,169.231.240.33,100,324,1,1/21/2025 10:57,R_6Lcg7oZCVK48T6h,,,,,34.4275,-119.859,anonymous,EN,1,18,0,3,,0,,2,,2,1,,,,,,,1,2,0,0,,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,10,10,9,9,7,6,8,6,9,10,5,6,8,9,9,9,8,11,9,7,7,6,5,6,11,9,7,6,7,6,9,10,7,9,9,6,9,5,4,10,5,6,9,8,8,7,10,9,10,9,7,6,6,8,9,9,6,3,6,6,f24141585
1/21/2025 10:44,1/21/2025 10:59,0,169.231.89.24,100,895,1,1/21/2025 10:59,R_5OUdwlmag1RudTH,,,,,37.6313,-122.0975,anonymous,EN,1,19,0,1,,0,,1,,1,,,,,,1,,5,6,0,0,,,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,9,9,6,6,10,10,8,6,8,8,9,9,9,9,10,7,8,8,8,7,7,6,9,7,8,9,9,10,9,10,9,8,6,6,7,8,10,11,6,6,11,8,9,8,7,9,8,6,6,6,9,6,10,6,9,10,9,9,f24643623
1/21/2025 10:46,1/21/2025 11:00,0,169.231.173.242,100,892,1,1/21/2025 11:00,R_3tJ8MI9785J4q8X,,,,,34.4275,-119.859,anonymous,EN,1,18,1,3,,1,,1,,1,,,1,,,,,1,4,0,0,,,1,1,1,,,1,1,,,,,,1,,,,,1,1,1,,,,,,,,,,1,,8,7,8,8,7,7,9,8,6,9,7,6,9,7,6,8,7,7,10,8,6,6,8,8,6,5,6,7,7,6,7,7,9,9,4,5,8,8,10,10,7,8,9,7,7,7,7,7,9,6,7,6,9,7,6,8,6,6,7,6,f24529664
1/21/2025 10:25,1/21/2025 11:08,0,174.249.145.233,100,2603,1,1/21/2025 11:08,R_5IyLgPXvl522DGq,,,,,34.4398,-119.7315,anonymous,EN,1,19,0,3,,0,,1,,1,,,,,,1,,11,5,0,0,,1,1,1,1,1,,,1,1,1,,,,1,,,,,1,1,,,1,1,,,,,1,1,1,,7,7,9,7,6,7,8,7,9,9,8,8,7,7,8,8,8,9,8,7,7,8,4,4,7,7,6,6,8,8,7,7,10,9,4,6,10,8,10,11,8,9,8,6,8,7,9,9,10,8,7,7,4,1,6,6,7,7,9,9,f24646540
1/21/2025 10:46,1/21/2025 11:10,0,172.226.7.121,100,1445,1,1/21/2025 11:10,R_7ZNorJAbGnpy8Ex,,,,,34.4216,-119.7068,anonymous,EN,1,23,0,3,,0,,1,,1,1,,1,,,1,,11,4,0,0,,1,1,1,1,1,,,,,1,1,1,1,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,6,6,8,6,6,7,7,8,7,8,7,9,9,7,7,7,7,7,7,8,7,6,6,8,8,7,6,8,6,4,3,7,9,7,8,8,8,9,10,7,6,8,8,6,7,6,8,8,6,7,9,1,1,6,6,6,7,7,7,f24779910
1/21/2025 10:44,1/21/2025 11:12,0,174.194.192.73,100,1649,1,1/21/2025 11:12,R_5neI4ztinzjJIsw,,,,,37.7652,-122.1579,anonymous,EN,1,19,0,3,,0,,1,,1,,1,,,,,,12,4,0,0,,,,1,,,,1,1,1,,,,,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,11,8,8,6,6,6,6,6,8,8,6,4,6,6,6,5,6,9,8,6,6,6,5,6,6,6,8,6,6,6,8,11,6,7,6,7,6,6,8,11,5,3,11,6,5,6,6,7,9,7,5,6,5,3,3,5,6,8,5,8,f24448798
1/21/2025 11:08,1/21/2025 11:14,0,169.231.170.172,100,325,1,1/21/2025 11:14,R_7mmfBP8t1Xx36Wi,,,,,34.4275,-119.859,anonymous,EN,1,20,0,3,,0,,1,,2,,,1,,,,,1,5,0,0,,,,,1,,,,1,1,1,1,,,,1,1,,1,1,1,1,1,,,,,,,,,1,1,10,5,11,11,6,6,11,10,10,11,10,9,9,9,10,9,10,10,6,9,10,8,10,8,10,8,6,6,9,9,6,3,9,10,9,9,9,10,9,11,10,10,9,8,9,8,9,9,8,9,10,10,9,10,10,10,6,1,9,6,f24810193
1/21/2025 10:56,1/21/2025 11:16,0,169.231.136.219,100,1239,1,1/21/2025 11:16,R_6E1bbVQKIsDPciT,,,,,34.4275,-119.859,anonymous,EN,1,18,0,3,,0,,1,,1,,1,,,,,,1,4,0,0,,,1,,,1,,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,,,,,,,,1,1,6,6,7,7,6,7,7,7,8,8,7,7,7,6,7,7,8,7,5,6,7,8,6,6,8,8,6,6,7,7,6,6,7,6,6,6,6,8,7,9,6,5,9,7,5,6,8,7,4,7,6,6,6,7,6,6,6,5,6,7,f24172872
1/21/2025 11:14,1/21/2025 11:24,0,169.231.130.27,100,625,1,1/21/2025 11:24,R_3mS9NZ6DePPEnM5,,,,,34.4275,-119.859,anonymous,EN,1,18,0,1,,0,,1,,1,,,,,,1,,11,6,0,0,,,,1,1,1,1,1,1,1,,,,,,1,,1,1,1,,,,,,,,1,,1,1,1,,8,6,6,6,8,8,7,7,8,8,7,7,8,8,8,8,7,7,6,7,8,7,6,2,8,6,6,6,7,7,7,6,10,5,9,8,6,7,11,11,8,7,8,8,7,8,7,9,6,7,6,6,6,1,6,6,6,5,7,6,f24374358
1/21/2025 11:17,1/21/2025 11:26,0,169.231.219.212,100,496,1,1/21/2025 11:26,R_3knyPV6tbAgkgPv,,,,,33.6527,-117.5953,anonymous,EN,1,20,0,1,,0,,1,,2,,,,,1,1,,12,7,0,2,,,,,1,1,1,,1,1,1,,,,1,1,1,1,1,1,,,,,,,1,,,1,1,1,1,5,5,8,8,2,2,9,8,8,8,9,9,9,9,8,9,6,9,6,7,7,7,3,2,8,7,9,8,7,7,5,5,8,8,3,4,9,9,8,8,8,8,10,9,7,7,6,8,5,8,6,6,3,3,9,8,6,8,6,6,f2455822
1/14/2025 11:41,1/14/2025 11:42,0,72.205.83.208,16,58,0,1/21/2025 11:42,R_3PcTUEPQWIDIiac,,,,,34.4265,-119.8631,qr,EN,1,25,0,3,,0,,1,,1,,,1,,,1,,2,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24530322
1/21/2025 11:29,1/21/2025 11:44,0,104.28.85.109,100,876,1,1/21/2025 11:44,R_383r2wAB6jlIwLv,,,,,34.0003,-118.2978,anonymous,EN,1,19,0,3,,0,,1,,1,1,,,,,,,1,4,0,0,,,1,1,1,,,,1,1,1,1,1,,1,1,1,,1,1,1,,,,,,,,,,,1,1,7,8,8,9,7,7,9,8,8,8,9,8,8,8,9,9,10,10,8,8,7,8,9,10,9,9,7,6,9,9,8,4,5,7,9,8,7,7,5,9,8,8,5,6,7,6,6,9,7,8,7,6,9,9,7,6,3,3,5,7,f24772734
1/21/2025 11:37,1/21/2025 11:47,0,107.119.53.103,100,575,1,1/21/2025 11:47,R_7aOEK1BeEYJRVVT,,,,,34.0251,-118.1556,anonymous,EN,1,19,1,3,,1,,1,,1,1,,,,,,,11,4,0,2,,1,1,1,1,,,1,1,1,,,,,1,,1,,,1,1,1,1,1,1,1,,1,1,,1,1,,7,6,7,7,6,6,7,7,11,11,6,6,7,7,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,6,6,7,11,11,6,6,9,9,11,11,9,8,11,11,6,7,7,7,6,6,6,8,6,4,6,6,6,6,8,7,f24723820
1/21/2025 11:43,1/21/2025 11:52,0,174.194.195.155,100,547,1,1/21/2025 11:52,R_3Hq6BXus0JC5pBg,,,,,37.7652,-122.1579,anonymous,EN,1,18,0,3,,0,,1,,1,,,,,,1,,10,6,0,0,,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,1,,1,1,1,1,10,8,6,7,6,6,6,6,7,6,7,7,9,10,7,6,11,8,8,9,9,8,6,5,8,9,10,9,7,7,10,8,9,10,6,6,7,9,11,11,6,6,11,7,8,6,8,8,8,6,6,7,1,1,4,6,9,11,7,8,f2439335
1/21/2025 11:56,1/21/2025 12:02,0,169.231.120.79,100,399,1,1/21/2025 12:02,R_7fZR13v9idzJQbC,,,,,34.4366,-119.8339,anonymous,EN,1,18,0,3,,0,,1,,1,,,,,,1,,10,6,0,0,,,,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,1,,1,1,1,1,10,9,7,7,6,6,7,7,6,7,6,6,8,10,8,8,7,8,7,8,9,9,5,3,9,7,10,10,8,8,10,9,7,10,6,6,7,7,10,10,6,6,10,8,7,7,8,7,7,7,6,9,4,1,5,6,9,9,7,7,f24732519
1/21/2025 9:58,1/21/2025 12:05,0,169.231.137.249,100,7626,1,1/21/2025 12:05,R_7C88bhZD6Fz81QP,,,,,34.4275,-119.859,anonymous,EN,1,19,0,3,,0,,1,,2,,,,,,1,,5,6,0,2,,,,1,1,1,,1,1,1,1,,,,1,1,1,1,1,1,1,,,,1,1,,,,1,1,1,,11,9,10,9,8,8,9,9,7,8,8,8,10,10,9,9,10,10,10,11,9,8,7,9,6,6,10,9,10,10,10,10,11,9,11,11,8,6,9,8,8,8,8,9,9,8,8,10,11,8,8,7,10,9,10,4,9,8,11,10,f24932011
1/21/2025 12:05,1/21/2025 12:14,0,169.231.128.31,100,503,1,1/21/2025 12:14,R_3CJYVtcx0CAXcbp,,,,,34.445,-119.8046,anonymous,EN,1,21,1,3,,1,,1,,1,,,1,,,,,11,5,0,0,,,1,1,1,,,,,1,1,1,,,,,1,,,1,1,1,,,,,,1,,1,1,1,1,7,8,11,10,6,7,10,9,7,6,9,8,9,9,8,10,9,11,6,11,8,9,2,1,7,4,6,5,8,8,9,8,8,7,9,7,7,9,7,11,9,10,10,10,8,6,10,10,8,10,6,6,1,1,6,6,8,8,9,9,f24450377
1/21/2025 12:08,1/21/2025 12:15,0,169.231.73.32,100,421,1,1/21/2025 12:15,R_5Fh9TRCjQVljv45,,,,,34.4275,-119.859,anonymous,EN,1,18,0,3,,0,,1,,1,,1,,,,,,1,4,0,0,,,,1,,,,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,,,,,,,,1,1,6,6,7,8,6,7,7,7,7,8,8,7,7,8,7,7,6,7,5,6,8,7,6,6,7,8,6,6,6,6,5,5,7,7,7,6,7,7,8,8,6,6,8,8,6,6,7,7,5,7,6,6,6,7,6,6,6,6,6,7,f24454589
1/21/2025 11:43,1/21/2025 12:22,0,172.56.121.163,100,2345,1,1/21/2025 12:22,R_1dil5xPYv6gfxa6,,,,,34.1867,-118.3878,anonymous,EN,1,21,1,1,,1,,1,,1,,,,,,1,,11,6,0,0,,,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,1,1,7,6,8,8,8,8,7,8,5,5,6,4,7,8,6,8,7,7,3,3,6,6,4,4,4,6,6,5,4,4,6,7,8,8,8,8,5,4,4,8,4,4,6,6,4,8,8,6,3,4,5,5,3,3,4,5,6,6,5,5,f24318905
1/21/2025 11:13,1/21/2025 12:22,0,104.28.124.182,100,4145,1,1/21/2025 12:22,R_6R3T61m4E2z4iNZ,,,,,34.4216,-119.7068,anonymous,EN,1,18,0,3,,0,,1,,1,,,,,,1,,1,6,0,0,,,,1,1,1,,1,1,1,,,,,1,1,1,1,,1,1,1,,,,,,,,,,1,,8,8,8,7,6,6,7,7,8,7,7,7,6,7,7,8,7,9,7,9,7,7,7,7,9,8,6,6,7,7,8,8,9,8,8,8,8,8,7,10,8,9,9,8,6,7,7,8,9,9,7,7,8,8,7,8,6,7,9,7,f24557797
1/21/2025 12:02,1/21/2025 12:23,0,174.193.141.212,100,1241,1,1/21/2025 12:23,R_6IXIGC13DrPGUox,,,,,34.0313,-118.3124,anonymous,EN,1,18,0,3,,0,,1,,1,,,1,,,,,10,4,0,0,,,1,1,,,,,1,1,1,,,,,,1,,1,,,,,,,,,,,1,,1,1,10,9,10,9,6,7,7,8,7,6,8,9,10,9,9,9,9,10,9,9,6,6,1,1,6,7,7,8,8,7,10,9,9,10,10,11,6,4,11,11,8,6,9,9,7,7,11,11,9,8,6,6,1,1,5,9,6,6,9,6,f24308524
1/21/2025 12:13,1/21/2025 12:24,0,169.231.168.171,100,654,1,1/21/2025 12:24,R_5GAJiDcfXoyk6jk,,,,,34.1867,-118.3878,anonymous,EN,1,18,0,3,,0,,1,,1,,,,,,1,,11,7,0,0,,,,,,1,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,,,1,,,1,,1,1,1,,7,6,10,9,7,6,9,8,10,9,8,8,10,11,8,8,7,11,7,10,9,9,2,1,7,10,7,7,9,6,7,6,9,9,4,6,7,6,9,11,6,7,10,9,7,6,8,7,9,6,7,8,1,1,9,10,8,9,6,5,f24240986
1/21/2025 12:05,1/21/2025 12:51,0,169.231.40.204,100,2738,1,1/21/2025 12:51,R_6ui0nSOXjK53CSJ,,,,,34.4366,-119.8339,anonymous,EN,1,19,0,3,,0,,1,,1,,,,,1,,,6,3,0,0,,,1,1,,,,1,1,1,1,1,,,,,,,1,1,,,,1,1,1,,,,,,1,,9,7,8,8,6,7,8,6,7,7,8,6,9,8,8,7,8,7,9,9,6,6,7,8,9,11,9,8,8,9,8,7,8,8,9,9,9,9,9,11,6,6,10,9,9,8,9,9,9,9,9,6,9,9,6,8,7,8,7,7,f24975881
1/21/2025 12:52,1/21/2025 13:03,0,169.231.197.254,100,669,1,1/21/2025 13:03,R_7jmEkVlUiwWsht7,,,,,34.4275,-119.859,anonymous,EN,1,18,1,3,,1,,1,,1,1,,,,,,,11,5,0,0,,,,1,1,1,,1,1,1,,,,,1,1,1,1,1,1,1,1,,,,,,1,,1,1,1,1,6,9,9,7,3,6,6,6,4,3,6,6,8,6,7,7,6,8,5,5,6,5,1,1,7,6,5,6,6,6,4,9,4,5,4,6,5,5,5,5,6,4,6,6,7,7,7,8,5,6,6,6,1,1,6,4,3,7,7,6,f24242475
1/21/2025 12:39,1/21/2025 13:04,0,169.231.207.83,100,1508,1,1/21/2025 13:04,R_6nD8jQOLYlXi8uG,,,,,37.942,-122.5328,anonymous,EN,1,18,0,1,,0,,1,,1,,,,,,1,,10,7,0,0,,,,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,8,7,7,8,8,7,9,11,8,7,10,10,8,7,11,11,8,7,7,7,6,1,8,7,7,7,10,6,7,7,7,6,7,7,7,6,11,9,6,6,10,9,7,6,9,10,7,6,6,6,6,1,6,5,6,6,7,7,f24958454
1/21/2025 12:27,1/21/2025 13:19,0,169.231.241.0,100,3087,1,1/21/2025 13:19,R_6NSC91yX3oX7HG1,,,,,34.4275,-119.859,anonymous,EN,1,18,0,2,,0,,1,,2,,,1,,,,,11,6,0,0,,,,1,1,1,1,1,1,1,,,,,1,1,1,1,1,1,,1,,,1,,,1,1,1,1,1,1,5,10,5,7,6,7,6,5,6,6,6,6,8,7,7,7,6,8,3,4,7,6,5,5,6,7,6,4,8,6,5,10,5,7,5,7,6,4,5,7,6,5,7,5,7,7,6,7,4,7,7,6,2,1,6,7,6,2,6,6,f24303866
1/21/2025 12:14,1/21/2025 13:27,0,169.231.107.159,100,4372,1,1/21/2025 13:27,R_7fwVHwvcRuLmJ6G,,,,,34.4275,-119.859,anonymous,EN,1,19,1,3,,1,,1,,1,,,1,,,,,2,6,0,0,,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,8,6,7,8,8,6,6,7,6,7,8,8,8,8,7,6,6,6,6,6,6,6,6,6,7,6,6,9,7,7,9,8,6,7,8,9,8,7,7,8,8,8,9,7,10,8,6,7,5,7,7,5,9,8,8,8,6,f24494329
1/14/2025 13:40,1/14/2025 13:40,0,174.194.136.187,1,4,0,1/21/2025 13:40,R_5d0MHzVnrmY72bv,,,,,34.046,-118.2297,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24848690
1/21/2025 13:04,1/21/2025 13:47,0,169.231.86.100,100,2581,1,1/21/2025 13:47,R_1tlMoL1eHxqNPRT,,,,,34.4275,-119.859,anonymous,EN,1,18,0,3,,0,,1,,2,1,,1,,,,,12,6,0,0,,,,1,1,1,,1,1,1,,,,,1,1,1,1,1,1,,,,,,,,1,,1,1,1,1,8,8,8,10,6,6,7,6,8,6,9,9,9,8,9,8,10,10,6,7,9,8,5,3,8,10,9,8,8,8,10,10,9,8,5,6,11,10,6,9,8,8,10,10,8,7,10,10,7,7,6,7,2,2,6,6,7,8,10,8,f2493859
1/14/2025 13:46,1/14/2025 13:48,0,107.116.170.28,16,126,0,1/21/2025 13:48,R_6ZNTzmongkuae8F,,,,,33.7499,-117.9071,qr,EN,1,21,0,2,,0,,1,,1,,,,,,1,,12,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24453443
1/21/2025 13:55,1/21/2025 13:59,0,70.185.144.81,100,268,1,1/21/2025 14:00,R_5bYrXAE0FwLwWD7,,,,,34.442,-119.7617,anonymous,EN,1,21,1,3,,1,,1,,1,,,,,1,,,12,4,0,0,1,1,1,1,1,1,1,,1,1,1,1,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,6,7,9,5,6,8,9,7,8,9,9,10,8,8,6,8,8,6,9,8,8,6,6,6,8,8,8,9,6,8,7,9,10,9,6,8,9,9,8,8,9,8,9,8,6,8,8,9,9,7,8,6,6,7,9,9,9,9,8,f24556178
1/21/2025 13:50,1/21/2025 14:01,0,169.231.155.167,100,652,1,1/21/2025 14:01,R_7g6mfVSdKBceAD6,,,,,34.4366,-119.8339,anonymous,EN,1,20,1,3,,1,,1,,1,,,,,,1,,10,6,1,2,,1,1,1,1,1,,1,1,1,1,,,,1,,,,1,1,1,1,,1,,,,,,1,1,1,1,9,10,8,9,4,5,7,9,8,6,8,8,9,8,7,6,6,10,7,6,11,10,1,1,9,9,8,9,9,9,9,11,8,9,7,7,8,8,7,7,9,7,10,10,8,9,7,9,8,8,9,8,1,1,8,9,9,10,9,8,f24425885
1/21/2025 13:25,1/21/2025 14:22,0,169.231.81.229,100,3437,1,1/21/2025 14:22,R_7wIeJ9rear8o66B,,,,,34.4275,-119.859,anonymous,EN,1,18,0,3,,0,,1,,1,,,,,,1,,1,4,0,0,,,1,1,1,,,1,1,1,,,,,,1,1,1,1,1,1,1,,,,,,,,,,1,,8,8,8,8,8,9,8,7,8,8,8,8,9,8,7,7,8,8,7,6,7,7,8,8,6,6,,,8,7,6,6,9,9,9,9,9,8,9,9,9,9,8,7,8,7,8,9,9,6,6,6,11,11,5,6,,,7,6,f241098
1/14/2025 14:35,1/14/2025 14:39,0,169.231.169.214,54,241,0,1/21/2025 14:39,R_3oEwQl6RsPzFaP7,,,,,34.4265,-119.8631,qr,EN,1,19,1,4,"Bi, prefer to be matched with a man",1,,1,,1,,,,,1,1,,11,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,9,8,5,7,8,8,6,6,8,7,8,8,8,8,8,9,9,7,8,8,4,4,6,6,6,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f24947763
1/21/2025 14:33,1/21/2025 14:45,0,169.231.60.198,100,683,1,1/21/2025 14:45,R_7JATQbAgFHtx3R7,,,,,34.2183,-118.3718,anonymous,EN,1,18,0,4,Queer,0,,1,,2,,,,,,1,,11,7,0,0,,,,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,6,6,9,9,6,8,8,9,11,6,8,9,9,10,6,7,8,9,10,9,6,6,3,2,6,5,6,6,7,6,4,3,5,6,6,7,10,6,11,10,6,6,8,7,5,6,8,10,10,7,6,6,3,1,5,5,6,6,6,7,f2429648
1/21/2025 14:30,1/21/2025 14:51,0,172.56.121.252,100,1251,1,1/21/2025 14:51,R_3q8IefjAxdckDC1,,,,,34.1867,-118.3878,anonymous,EN,1,20,0,3,,0,,1,,1,,,1,,,1,,11,5,0,0,,,1,1,1,1,,,,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,,,,,1,1,1,1,10,10,10,9,6,6,6,8,6,7,7,8,6,8,9,10,8,8,7,7,8,8,6,5,7,9,8,8,7,8,9,10,10,10,6,7,11,11,11,11,9,9,9,9,10,8,11,11,11,10,9,10,5,5,8,8,9,9,11,10,f24686203
1/21/2025 15:02,1/21/2025 15:09,0,169.231.215.130,100,396,1,1/21/2025 15:09,R_5pRKsP93oxqeK44,,,,,34.4275,-119.859,anonymous,EN,1,18,0,3,,0,,1,,1,1,,,,,,,10,6,0,0,,,,,1,1,1,1,1,1,,,,,1,,,,,1,,,,,,,,,,1,1,1,,8,8,8,8,6,6,8,7,8,8,7,7,9,8,8,8,8,7,6,7,8,8,6,6,8,8,9,10,7,7,8,8,7,6,7,6,7,7,8,7,6,6,9,8,7,7,8,9,7,7,8,8,6,1,6,6,9,10,8,7,f24131495
1/21/2025 15:06,1/21/2025 15:20,0,169.231.94.119,100,869,1,1/21/2025 15:20,R_1HiSKi9FGUjRzGB,,,,,34.0544,-118.244,anonymous,EN,1,18,1,3,,1,,1,,2,1,,,,,,,11,5,0,0,,1,1,1,1,1,,1,1,1,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,8,8,4,5,10,10,3,3,7,9,9,9,9,7,9,7,5,5,5,7,2,1,5,8,,7,8,6,f24814332
1/21/2025 12:53,1/21/2025 15:35,0,169.231.211.229,100,9711,1,1/21/2025 15:35,R_5YhUvc7wmZIIIvk,,,,,34.4275,-119.859,anonymous,EN,1,18,1,2,,1,,1,,1,,,1,,,,,2,6,0,0,,,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,7,7,8,8,7,7,7,8,7,6,6,7,8,8,7,7,7,8,8,7,7,6,6,4,6,7,6,6,7,6,8,8,8,8,8,8,7,8,9,11,6,6,8,8,7,8,8,9,9,7,6,6,6,4,6,8,6,6,7,6,f24686175
